epoch,train_r2,validation_r2,train_rmse,validation_rmse,time,band_1,band_2,band_3,band_4,band_5
0,0,0,0.13738,0.13266,0.06,11,22,33,44,54
1,0.00832,0.00997,0.13619,0.13142,0.08,11,22,33,44,54
2,0.02113,0.024,0.13531,0.13049,0.11,11,22,33,44,54
3,0.02964,0.03332,0.13472,0.12986,0.13,11,22,33,44,54
4,0.03456,0.03882,0.13437,0.12949,0.16,11,22,33,44,54
5,0.03721,0.0418,0.13419,0.12929,0.19,11,22,33,43,54
6,0.03964,0.04446,0.13402,0.12911,0.21,11,22,33,43,54
7,0.04247,0.04746,0.13382,0.12891,0.23,11,22,33,43,54
8,0.04583,0.05101,0.13359,0.12867,0.26,11,22,33,43,54
9,0.04966,0.05503,0.13332,0.12839,0.28,11,22,33,43,54
10,0.05386,0.05937,0.13302,0.1281,0.3,11,22,33,43,54
11,0.05829,0.06387,0.13271,0.12779,0.33,11,22,33,43,54
12,0.06278,0.06839,0.1324,0.12748,0.35,11,22,33,43,54
13,0.06715,0.07274,0.13209,0.12719,0.37,11,22,33,43,54
14,0.07131,0.07683,0.13179,0.12691,0.39,11,22,33,43,54
15,0.07523,0.08066,0.13151,0.12664,0.41,11,22,33,43,54
16,0.07896,0.08427,0.13125,0.12639,0.43,11,22,33,43,54
17,0.08255,0.08774,0.13099,0.12615,0.45,11,22,33,43,54
18,0.0861,0.09119,0.13074,0.12591,0.48,11,22,33,43,54
19,0.08967,0.0947,0.13048,0.12567,0.5,11,22,33,43,54
20,0.09331,0.09829,0.13022,0.12542,0.52,11,22,33,43,54
21,0.09703,0.10203,0.12995,0.12516,0.55,11,22,33,43,54
22,0.10081,0.10586,0.12968,0.12489,0.57,11,22,33,43,54
23,0.10457,0.10973,0.12941,0.12462,0.59,11,22,33,43,54
24,0.10827,0.11354,0.12914,0.12436,0.62,11,22,33,43,54
25,0.11186,0.11725,0.12888,0.1241,0.64,11,22,33,43,54
26,0.11529,0.12088,0.12863,0.12384,0.66,11,22,33,43,54
27,0.1186,0.12439,0.12839,0.12359,0.68,11,22,33,43,54
28,0.12182,0.12776,0.12816,0.12336,0.71,11,22,33,43,54
29,0.125,0.13113,0.12793,0.12312,0.73,11,22,33,43,54
