epoch,train_r2,validation_r2,train_rmse,validation_rmse,time,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10
0,0,0,0.1458,0.14121,0.07,6,12,18,24,30,36,42,48,53,59
1,0,0,0.14393,0.13932,0.1,6,12,18,24,30,36,42,48,53,59
2,0,0,0.14281,0.1382,0.13,6,12,18,24,30,36,42,48,53,59
3,0,0,0.14231,0.13771,0.17,6,12,18,24,30,36,42,48,53,59
4,0,0,0.14223,0.13764,0.21,6,12,18,24,30,36,42,48,53,59
5,0,0,0.14228,0.13771,0.24,6,12,18,24,30,36,42,48,53,59
6,0,0,0.14229,0.13772,0.28,6,12,18,24,30,36,41,48,53,59
7,0,0,0.14216,0.13759,0.31,6,12,18,24,30,36,41,48,53,59
8,0,0,0.14188,0.13731,0.35,6,12,18,24,30,36,41,48,53,59
9,0,0,0.14148,0.13689,0.38,6,12,18,24,30,36,41,48,53,59
10,0,0,0.14099,0.13639,0.41,6,12,18,24,30,36,41,48,53,59
11,0,0,0.14047,0.13586,0.45,6,12,18,24,30,35,41,48,53,59
12,0,0,0.13995,0.13533,0.48,6,12,18,24,30,35,41,48,53,59
13,0,0,0.13947,0.13483,0.51,6,12,18,24,30,35,41,48,53,59
14,0,0,0.13902,0.13437,0.55,6,12,18,24,30,35,41,47,53,59
15,0,0,0.1386,0.13395,0.58,6,12,18,24,30,35,41,47,53,59
16,0,0,0.13821,0.13355,0.61,6,12,18,24,30,35,41,47,53,59
17,0,0,0.13782,0.13316,0.65,6,12,18,24,30,35,41,47,53,59
18,0,0,0.13744,0.13278,0.68,6,12,18,24,30,35,41,47,53,59
19,0,0,0.1371,0.13244,0.71,6,12,18,24,30,35,41,47,53,59
20,0,0,0.13682,0.13217,0.74,6,12,18,24,30,35,41,47,53,59
21,0.00254,0.0023,0.13658,0.13193,0.78,6,12,18,24,30,35,41,47,53,59
22,0.00593,0.00582,0.13635,0.1317,0.81,6,12,18,24,30,35,41,47,53,59
