epoch,train_accuracy,validation_accuracy,train_kappa,validation_kappa,time,band_1,band_2,band_3,band_4,band_5
0,0.03890628764153216,0.03358613217768147,0.0,0.0,0.01,33,66,99,132,165
1,0.03890628764153216,0.03358613217768147,0.0,0.0,0.02,33,66,99,132,165
2,0.03890628764153216,0.03358613217768147,0.0,0.0,0.02,33,66,99,132,165
3,0.03890628764153216,0.03358613217768147,0.0,0.0,0.03,33,66,99,132,165
4,0.03890628764153216,0.03358613217768147,0.0,0.0,0.03,33,66,99,132,165
5,0.03890628764153216,0.03358613217768147,0.0,0.0,0.04,33,66,99,132,165
6,0.03890628764153216,0.03358613217768147,0.0,0.0,0.04,33,66,99,132,165
7,0.03890628764153216,0.03358613217768147,0.0,0.0,0.05,33,66,99,132,165
8,0.03890628764153216,0.03358613217768147,0.0,0.0,0.06,33,67,99,132,165
9,0.03890628764153216,0.03358613217768147,0.0,0.0,0.06,33,67,99,133,165
10,0.03890628764153216,0.03358613217768147,0.0,0.0,0.07,33,67,99,133,165
11,0.03890628764153216,0.03358613217768147,0.0,0.0,0.07,33,67,99,133,165
12,0.03890628764153216,0.03358613217768147,0.0,0.0,0.08,33,67,98,133,165
13,0.03890628764153216,0.03358613217768147,0.0,0.0,0.09,33,67,98,133,165
14,0.03890628764153216,0.03358613217768147,0.0,0.0,0.09,33,67,98,133,165
15,0.03890628764153216,0.03358613217768147,0.0,0.0,0.1,33,67,98,133,165
16,0.03890628764153216,0.03358613217768147,0.0,0.0,0.1,33,67,98,133,165
17,0.03890628764153216,0.03358613217768147,0.0,0.0,0.11,33,67,98,133,165
18,0.03890628764153216,0.03358613217768147,0.0,0.0,0.11,33,67,98,133,165
19,0.03890628764153216,0.03358613217768147,0.0,0.0,0.12,33,67,98,133,165
20,0.03890628764153216,0.03358613217768147,0.0,0.0,0.13,33,67,98,133,165
21,0.03890628764153216,0.03358613217768147,0.0,0.0,0.13,33,67,98,133,165
22,0.03890628764153216,0.03358613217768147,0.0,0.0,0.14,33,67,98,133,165
23,0.03890628764153216,0.03358613217768147,0.0,0.0,0.14,33,67,98,133,165
24,0.03890628764153216,0.03358613217768147,0.0,0.0,0.15,33,67,98,133,165
25,0.03890628764153216,0.03358613217768147,0.0,0.0,0.16,33,67,98,133,165
26,0.03890628764153216,0.03358613217768147,0.0,0.0,0.16,33,67,99,133,165
27,0.03890628764153216,0.03358613217768147,0.0,0.0,0.17,33,67,99,133,165
28,0.03890628764153216,0.03358613217768147,0.0,0.0,0.17,33,67,99,133,165
29,0.03890628764153216,0.03358613217768147,0.0,0.0,0.18,33,67,99,133,165
30,0.03890628764153216,0.03358613217768147,0.0,0.0,0.19,33,67,99,134,165
31,0.03890628764153216,0.03358613217768147,0.0,0.0,0.19,32,68,99,134,165
32,0.03890628764153216,0.03358613217768147,0.0,0.0,0.2,32,68,99,134,165
33,0.03890628764153216,0.03358613217768147,0.0,0.0,0.2,32,68,99,134,165
34,0.03890628764153216,0.03358613217768147,0.0,0.0,0.21,32,68,99,134,165
35,0.03890628764153216,0.03358613217768147,0.0,0.0,0.22,32,68,99,134,165
36,0.03890628764153216,0.03358613217768147,0.0,0.0,0.22,32,68,99,134,165
37,0.03890628764153216,0.03358613217768147,0.0,0.0,0.23,32,68,99,134,165
38,0.039026740544447124,0.03358613217768147,-0.00015468919672612103,0.0,0.24,32,68,99,134,165
39,0.04107443989400145,0.03358613217768147,-0.0008263467635098998,-0.0037305426598526203,0.24,32,68,99,134,165
40,0.04348349795230065,0.0390032502708559,-0.004002567032816984,-0.0022832000548458353,0.25,32,68,99,134,165
41,0.0593832811370754,0.04875406283856988,0.0012751203185674687,-0.0009362231916565378,0.25,32,68,99,134,165
