epoch,train_r2,validation_r2,train_rmse,validation_rmse,time,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10,band_11,band_12,band_13,band_14,band_15,band_16,band_17,band_18,band_19,band_20
0,0,0,0.34618,0.34853,2.61,202,399,597,796,994,1190,1388,1586,1785,1981,2179,2377,2577,2772,2972,3170,3366,3565,3762,3960
1,0,0,0.33727,0.33964,2.66,202,399,597,797,995,1189,1389,1585,1786,1980,2178,2376,2578,2772,2973,3171,3365,3566,3762,3961
2,0,0,0.3286,0.33099,2.71,203,399,596,797,995,1189,1389,1584,1787,1979,2178,2375,2579,2771,2974,3171,3365,3566,3761,3961
3,0,0,0.32019,0.32261,2.76,203,398,596,797,996,1188,1390,1583,1788,1978,2178,2374,2580,2770,2975,3172,3364,3567,3761,3961
4,0,0,0.3121,0.31455,2.82,203,398,595,797,996,1187,1390,1582,1789,1977,2178,2374,2581,2769,2975,3173,3363,3567,3760,3961
5,0,0,0.30439,0.30686,2.88,203,398,595,797,997,1186,1391,1581,1790,1976,2178,2373,2582,2768,2976,3174,3363,3568,3760,3962
6,0,0,0.29708,0.29957,2.93,203,397,594,797,997,1186,1392,1580,1791,1975,2178,2373,2582,2767,2977,3174,3363,3568,3760,3962
7,0,0,0.29013,0.29266,2.99,204,397,594,797,997,1185,1392,1579,1792,1974,2178,2372,2583,2767,2978,3175,3362,3569,3759,3962
8,0,0,0.28349,0.28605,3.04,204,397,593,797,997,1184,1393,1578,1793,1973,2177,2371,2584,2766,2979,3176,3362,3569,3759,3962
9,0,0,0.27707,0.27968,3.1,204,396,593,797,997,1183,1394,1577,1793,1972,2177,2371,2585,2765,2979,3177,3361,3570,3759,3962
10,0,0,0.27086,0.27352,3.15,204,396,592,797,997,1183,1394,1577,1794,1971,2177,2370,2586,2764,2980,3177,3361,3570,3758,3963
11,0,0,0.26485,0.26755,3.2,204,396,592,797,997,1182,1395,1576,1795,1970,2176,2370,2587,2763,2981,3178,3360,3570,3758,3963
12,0,0,0.25903,0.26179,3.25,204,395,592,797,997,1181,1396,1575,1796,1969,2176,2370,2587,2763,2982,3179,3359,3571,3758,3963
13,0,0,0.2534,0.25622,3.3,205,395,591,797,997,1181,1396,1574,1797,1968,2175,2369,2588,2762,2982,3179,3359,3571,3757,3963
14,0,0,0.24795,0.25082,3.34,205,395,591,798,997,1180,1397,1574,1798,1967,2175,2369,2589,2761,2983,3180,3359,3571,3757,3964
15,0,0,0.24265,0.24558,3.39,205,395,590,798,997,1179,1397,1573,1799,1967,2174,2368,2589,2761,2984,3181,3358,3572,3757,3964
16,0,0,0.23742,0.24041,3.43,205,394,590,798,997,1178,1398,1572,1799,1966,2174,2367,2590,2760,2984,3181,3358,3572,3756,3964
17,0,0,0.23212,0.23516,3.47,205,394,590,798,997,1178,1398,1572,1800,1965,2173,2367,2591,2759,2985,3182,3357,3572,3756,3964
18,0,0,0.22657,0.22967,3.52,206,394,590,798,997,1177,1398,1571,1801,1964,2173,2367,2592,2758,2985,3183,3357,3573,3756,3964
19,0,0,0.22087,0.22404,3.57,206,394,589,799,997,1176,1398,1570,1802,1963,2173,2366,2593,2758,2986,3183,3356,3573,3755,3965
20,0,0,0.21521,0.21846,3.63,206,393,589,799,997,1176,1398,1570,1803,1962,2172,2366,2593,2757,2987,3184,3355,3573,3755,3965
