epoch,train_r2,validation_r2,train_rmse,validation_rmse,time,band_1,band_2,band_3,band_4,band_5
0,0,0,0.13697,0.13673,0.06,11,22,33,44,54
1,0.00883,0.00688,0.13578,0.13547,0.08,11,22,33,44,54
2,0.02171,0.0208,0.1349,0.13452,0.09,11,22,33,44,54
3,0.03028,0.03037,0.1343,0.13386,0.11,11,22,33,44,54
4,0.03526,0.03634,0.13396,0.13345,0.12,11,22,33,44,54
5,0.03796,0.03964,0.13377,0.13322,0.14,11,22,33,43,54
6,0.04047,0.04241,0.1336,0.13303,0.16,11,22,33,43,54
7,0.04337,0.04541,0.13339,0.13282,0.17,11,22,33,43,54
8,0.04679,0.04885,0.13315,0.13258,0.19,11,22,33,43,54
9,0.05068,0.0527,0.13288,0.13231,0.2,11,22,33,43,54
10,0.05492,0.05689,0.13259,0.13202,0.22,11,22,33,43,54
11,0.05939,0.06131,0.13227,0.13171,0.24,11,22,33,43,54
12,0.06391,0.06576,0.13195,0.13139,0.26,11,22,33,43,54
13,0.06831,0.07011,0.13164,0.13109,0.27,11,22,33,43,54
14,0.07252,0.07425,0.13135,0.1308,0.28,11,22,33,43,54
15,0.07649,0.07814,0.13106,0.13052,0.3,11,22,33,43,54
16,0.08027,0.08183,0.1308,0.13026,0.32,11,22,33,43,54
17,0.08392,0.0854,0.13054,0.13001,0.33,11,22,33,43,54
18,0.08752,0.08893,0.13028,0.12975,0.35,11,22,33,43,54
19,0.09113,0.09251,0.13002,0.1295,0.36,11,22,33,43,54
20,0.09481,0.09621,0.12976,0.12923,0.37,11,22,33,43,54
21,0.09856,0.10002,0.12949,0.12896,0.39,11,22,33,43,54
22,0.10237,0.10391,0.12921,0.12868,0.41,11,22,33,43,54
23,0.10617,0.10778,0.12894,0.1284,0.42,11,22,33,43,54
24,0.10991,0.11157,0.12867,0.12813,0.44,11,22,33,43,54
25,0.11354,0.11524,0.12841,0.12787,0.45,11,22,33,43,54
26,0.11707,0.11874,0.12815,0.12761,0.47,11,22,33,43,54
