epoch,train_accuracy,validation_accuracy,train_kappa,validation_kappa,time,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10,band_11,band_12,band_13,band_14,band_15,band_16,band_17,band_18,band_19,band_20
0,0.19695,0.16937,0.0,0.0,0.05,6,12,19,25,31,37,43,49,56,62,68,74,80,86,93,99,105,111,117,124
1,0.19695,0.16937,0.0,0.0,0.08,6,12,19,25,31,37,43,49,56,62,68,74,80,86,93,99,105,111,117,124
2,0.19695,0.16937,0.0,0.0,0.11,6,12,19,25,31,37,43,49,56,62,68,74,80,86,93,99,105,111,117,123
3,0.19695,0.16937,0.0,0.0,0.15,6,12,19,25,31,37,43,49,56,62,68,74,80,86,93,99,105,111,117,123
4,0.19695,0.16937,0.0,0.0,0.18,6,12,19,25,31,37,43,49,55,62,68,74,80,86,93,99,105,111,117,123
5,0.19695,0.16937,0.0,0.0,0.2,6,12,19,25,31,37,43,49,55,62,68,74,81,86,93,99,105,111,117,123
6,0.19695,0.16937,0.0,0.0,0.24,6,12,19,25,31,37,43,49,55,62,68,74,81,86,93,99,105,111,117,123
7,0.19695,0.16937,0.0,0.0,0.27,6,12,19,25,31,37,43,49,55,62,68,74,81,86,93,99,105,111,117,123
8,0.19695,0.16937,0.0,0.0,0.3,6,12,19,25,31,37,43,49,55,62,68,74,81,86,93,99,105,111,117,123
9,0.19695,0.16937,0.0,0.0,0.32,6,12,19,25,31,37,43,49,55,62,68,74,81,86,93,99,105,111,117,123
10,0.19695,0.16937,0.0,0.0,0.35,6,12,19,25,31,37,43,49,55,62,68,75,81,86,93,99,105,111,117,123
11,0.19695,0.16937,0.0,0.0,0.38,6,12,19,25,31,37,43,49,55,62,68,75,81,86,93,99,105,111,117,123
12,0.19695,0.16937,0.0,0.0,0.41,6,12,19,25,31,37,43,49,55,62,68,75,81,86,93,99,105,111,117,123
13,0.19695,0.16937,0.0,0.0,0.44,6,12,19,25,31,37,43,49,55,62,68,75,81,86,93,99,105,111,117,123
14,0.19695,0.16937,0.0,0.0,0.47,6,12,19,25,31,37,43,49,55,62,68,75,81,86,93,98,105,111,117,123
15,0.19695,0.16937,0.0,0.0,0.5,6,12,19,25,31,37,43,49,55,62,67,75,81,86,93,98,105,111,117,123
16,0.19695,0.16937,0.0,0.0,0.53,6,12,19,24,31,37,43,49,55,62,67,75,81,86,93,98,105,111,117,123
17,0.19695,0.16937,0.0,0.0,0.56,6,12,19,24,31,37,43,49,55,62,67,75,81,86,93,98,105,111,117,123
18,0.19695,0.16937,0.0,0.0,0.59,6,12,19,24,31,37,43,49,55,62,67,75,81,86,93,98,105,111,117,123
19,0.19695,0.16937,0.0,0.0,0.62,6,12,19,24,30,37,43,49,55,62,67,75,81,86,93,98,105,111,117,123
20,0.19695,0.16937,0.0,0.0,0.65,6,12,19,24,30,37,43,49,55,62,67,75,81,86,93,98,105,111,117,123
21,0.19695,0.16937,0.0,0.0,0.68,6,12,19,24,30,37,43,49,55,62,67,75,81,86,93,98,105,111,117,123
22,0.19695,0.16937,0.0,0.0,0.71,6,12,19,24,30,37,43,49,55,62,67,75,81,86,93,98,105,111,117,123
23,0.19695,0.16937,0.0,0.0,0.74,6,12,19,24,30,36,43,49,55,62,67,75,81,86,93,98,104,111,117,123
24,0.19695,0.16937,0.0,0.0,0.77,6,12,19,24,30,36,43,49,55,62,67,75,81,86,93,98,104,111,117,123
25,0.19695,0.16937,0.0,0.0,0.8,6,12,19,24,30,36,43,49,55,62,67,75,81,86,93,98,104,111,117,123
26,0.19695,0.16937,0.0,0.0,0.83,6,12,19,24,30,36,43,49,55,62,67,75,81,86,93,98,104,111,117,123
27,0.19695,0.16937,0.0,0.0,0.86,6,12,19,24,30,36,43,49,55,62,67,75,81,86,93,98,104,111,117,123
28,0.19695,0.16937,0.0,0.0,0.88,6,12,19,24,30,36,43,49,55,62,67,75,81,86,93,98,104,111,117,123
29,0.19695,0.16937,0.0,0.0,0.91,6,12,19,24,30,36,43,49,55,62,67,75,81,86,93,98,104,111,117,123
30,0.19695,0.16937,0.0,0.0,0.94,6,12,19,24,30,36,43,49,55,62,67,75,81,86,93,98,104,111,117,123
31,0.19695,0.16937,0.0,0.0,0.97,7,12,19,24,30,36,43,49,55,62,67,75,81,86,93,98,104,111,117,123
32,0.19695,0.16937,0.0,0.0,1.0,7,12,19,24,30,36,43,49,55,62,67,75,81,86,93,98,104,111,117,123
33,0.19695,0.16937,0.0,0.0,1.03,7,12,19,24,30,36,43,49,55,62,67,75,81,86,93,98,104,111,117,123
