epoch,train_accuracy,validation_accuracy,train_kappa,validation_kappa,time,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10,band_11,band_12,band_13,band_14,band_15,band_16,band_17,band_18,band_19,band_20,band_21,band_22,band_23,band_24,band_25,band_26,band_27,band_28,band_29,band_30
0,0.07061,0.07195,0.0,0.0,0.1,7,13,19,26,32,39,45,51,58,64,70,77,83,89,96,102,109,115,121,128,134,141,147,153,160,166,172,179,185,192
1,0.07061,0.07195,0.0,0.0,0.15,7,13,19,26,32,39,45,51,58,64,70,77,83,89,96,102,109,115,122,128,134,140,147,153,160,166,172,179,185,192
2,0.07061,0.07195,0.0,0.0,0.19,7,13,19,26,32,39,45,51,58,64,70,77,83,89,96,102,109,115,122,128,134,140,147,153,160,166,172,179,185,192
3,0.07061,0.07195,0.0,0.0,0.23,7,13,19,26,32,39,45,51,58,64,70,77,83,89,96,102,108,115,122,128,134,141,147,153,160,166,172,179,185,192
4,0.07061,0.07195,0.0,0.0,0.28,7,13,19,26,32,39,45,51,58,64,70,77,83,89,96,103,108,115,122,128,134,140,147,154,160,166,172,179,185,192
5,0.07061,0.07195,0.0,0.0,0.32,7,13,19,26,32,39,45,51,58,64,70,77,83,89,96,103,108,115,122,128,134,140,147,154,160,166,172,179,185,192
6,0.07061,0.07195,0.0,0.0,0.36,7,13,19,26,32,39,45,51,58,64,70,77,83,89,96,103,108,115,122,128,134,140,147,154,159,166,172,179,185,192
7,0.07061,0.07195,0.0,0.0,0.41,7,13,19,26,32,39,45,51,58,64,70,77,83,89,96,103,108,115,122,128,134,140,147,154,159,166,172,179,185,192
8,0.07061,0.07195,0.0,0.0,0.45,7,13,20,26,32,39,45,51,58,64,70,77,83,89,96,103,108,115,122,128,134,140,147,154,159,166,172,179,185,192
9,0.07061,0.07195,0.0,0.0,0.5,7,13,20,26,32,39,45,51,58,64,70,77,83,89,96,103,108,116,122,128,134,140,147,154,159,166,172,179,185,192
10,0.07061,0.07195,-2e-05,0.0,0.54,7,13,20,26,32,39,45,51,58,64,70,77,83,89,96,103,108,116,122,128,134,140,147,154,159,166,172,179,185,192
11,0.07061,0.07195,-0.0001,0.0,0.58,7,13,20,26,32,39,45,51,58,65,70,77,83,89,96,103,108,116,122,128,134,140,147,153,159,166,172,179,185,192
12,0.07074,0.07195,-3e-05,-0.00021,0.62,7,13,20,26,32,39,45,51,58,65,70,77,83,89,96,103,108,116,122,128,134,140,147,153,159,166,172,179,185,192
13,0.07196,0.07195,0.00036,-0.00063,0.67,7,13,20,26,32,39,45,51,58,65,70,77,83,89,96,103,108,116,122,128,134,140,147,153,159,166,172,179,185,192
